,id,title,department,location,link,description
38,6091174002,Business Development Manager,Bolt Business,"{'city': 'Stockholm, Sweden'}",https://bolt.eu/en/careers/positions/6091174002," We’re looking for hungry and ambitious  Sales Managers  to join Bolt Business. You’ll be driving our growth machine, reaching out to businesses, meeting clients, pitching, negotiating and closing deals with businesses of all sizes.   Bolt Business is growing fast, with plans to 10X the business and we expect this to be a multi €BN+ part of Bolt. Operating in more than 40 countries, with ~100 people in the Bolt Business team already, we’re continuing to ramp up globally. We offer great solutions for businesses to get their employees moving in the easiest way possible, whilst retaining the control and visibility they need. It’s an epic product that businesses around the world love and we need an amazing sales team to get even more businesses using it! We’re looking for a driven individual, a real hunter with experience of B2B selling who can turbo charge and drive the success of Bolt Business. We need a superstar who knows how to sell, with a history of great results. You’ll need to be driven, confident and ambitious. We’re moving quickly and this is an exciting role, one with great scope for growth and impact. If you’ve worked in high growth B2B sales and you want to win big, then let’s talk.     Your daily adventures will include:    Managing your own sales pipeline, in other words: prospecting, leading meetings/negotiations and deal closing with business stakeholders in all industries Negotiating and closing deals, the bread and butter of your role will be all about sales. You’ll be negotiating with clients daily, winning deals and brining new revenue to Bolt  Proactive sales of Bolt Business solutions into the SME and mid/large size business space Achieve growth and smash sales targets, with an uncapped commission scheme you can win big here Build and promote strong customer relationships by partnering with key stakeholders and understanding their needs and requirements Develop your biggest clients, mature and settle your newly won deals, before passing them on the account management team Work closely and give market feedback to the product team regarding Bolt Business solutions and how we should develop - you’ll be seeing and hearing what businesses need, so you’ll be an essential voice to our product teams Present sales and revenue forecasts to the management team. It’s your pipeline, so you’ll be able to inform and update the management team on your progress and successes  Identify emerging markets, opportunities and market shifts. You’ll have your finger on the pulse of the industry and what our competition are doing. You’ll be spotting shifts, opportunities and changes and making sure we respond and take steps when we need to   What we’re looking for:  2-4+ years of fast paced B2B sales experience  Be a hunter, driven to win and close deals every day Organised, process driven, with a great knowledge of sales techniques in B2B sales  A self starter, who understands how to build and manage their own pipeline of opportunities Excellent communication skills in both English and the local language, with a strong confident personality  Strong business sense and industry expertise of selling business services into SME and large businesses Experience of religiously using a CRM (Pipedrive would be advantageous) Experience on-boarding clients and doing some account management with larger signings would be advantageous Be an owner and proactively find solutions to business problems     #LI-Hybrid"
39,6113319002,Business Development Manager ,Bolt Business,"{'city': 'Madrid, Spain '}",https://bolt.eu/en/careers/positions/6113319002," We’re looking for hungry and ambitious  Sales Managers  to join Bolt Business. You’ll be driving our growth machine, reaching out to businesses, meeting clients, pitching, negotiating and closing deals with businesses of all sizes.   Bolt Business is growing fast, with plans to 10X the business and we expect this to be a multi €BN+ part of Bolt. Operating in more than 40 countries, with ~100 people in the Bolt Business team already, we’re continuing to ramp up globally. We offer great solutions for businesses to get their employees moving in the easiest way possible, whilst retaining the control and visibility they need. It’s an epic product that businesses around the world love and we need an amazing sales team to get even more businesses using it! We’re looking for a driven individual, a real hunter with experience of B2B selling who can turbo charge and drive the success of Bolt Business. We need a superstar who knows how to sell, with a history of great results. You’ll need to be driven, confident and ambitious. We’re moving quickly and this is an exciting role, one with great scope for growth and impact. If you’ve worked in high growth B2B sales and you want to win big, then let’s talk.     Your daily adventures will include:    Managing your own sales pipeline, in other words: prospecting, leading meetings/negotiations and deal closing with business stakeholders in all industries Negotiating and closing deals, the bread and butter of your role will be all about sales. You’ll be negotiating with clients daily, winning deals and brining new revenue to Bolt  Proactive sales of Bolt Business solutions into the SME and mid/large size business space Achieve growth and smash sales targets, with an uncapped commission scheme you can win big here Build and promote strong customer relationships by partnering with key stakeholders and understanding their needs and requirements Develop your biggest clients, mature and settle your newly won deals, before passing them on the account management team Work closely and give market feedback to the product team regarding Bolt Business solutions and how we should develop - you’ll be seeing and hearing what businesses need, so you’ll be an essential voice to our product teams Present sales and revenue forecasts to the management team. It’s your pipeline, so you’ll be able to inform and update the management team on your progress and successes  Identify emerging markets, opportunities and market shifts. You’ll have your finger on the pulse of the industry and what our competition are doing. You’ll be spotting shifts, opportunities and changes and making sure we respond and take steps when we need to   What we’re looking for:  2-4+ years of fast paced B2B sales experience  Be a hunter, driven to win and close deals every day Organised, process driven, with a great knowledge of sales techniques in B2B sales  A self starter, who understands how to build and manage their own pipeline of opportunities Excellent communication skills in both English and Spanish with a strong confident personality  Strong business sense and industry expertise of selling business services into SME and large businesses Experience of religiously using a CRM (Pipedrive would be advantageous) Experience on-boarding clients and doing some account management with larger signings would be advantageous Be an owner and proactively find solutions to business problems    #LI-Hybrid"
40,5627906002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Lisbon, Portugal'}",https://bolt.eu/en/careers/positions/5627906002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join!Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office        #LI-Hybrid"
41,5627905002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Berlin, Germany'}",https://bolt.eu/en/careers/positions/5627905002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
42,5624239002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'London, United Kingdom'}",https://bolt.eu/en/careers/positions/5624239002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
43,5978951002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Tallinn, Estonia'}",https://bolt.eu/en/careers/positions/5978951002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
44,5979096002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Madrid, Spain'}",https://bolt.eu/en/careers/positions/5979096002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
45,5979099002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Amsterdam, Netherlands'}",https://bolt.eu/en/careers/positions/5979099002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
46,5979097002,"Business Development Manager, Strategic Partnerships",Bolt Business,"{'city': 'Paris, France'}",https://bolt.eu/en/careers/positions/5979097002,"We are looking for  Business Development Managers  to join Bolt Business’ global Strategic Partnerships team. You’ll be responsible for identifying and closing partnerships of all types, which are strategically important to Bolt Business. We’re not just looking for someone who can sign deals with large businesses, we’re looking for someone with the vision to identify the types of partnerships and partners which will turbocharge our growth in the B2B segment. What partnerships will bring us the biggest opportunities for growth? You’ll have great experience of working with large partners, across a range of verticals, building business cases, working with product teams and negotiating and working complex commercial deals. You are an experienced hunter, winning and closing deals of all sizes. You will own your partnership deal pipeline, be a CRM master and a negotiation pro to drive partnership acquisition efforts on a global scale in identifying and closing multi million Euro deals in the B2B travel, mobility space and beyond. We are here to shape the future of mobility and looking for an individual with an entrepreneurial mindset and the ability to approach business challenges in a data-driven and structured manner. It’s an amazing time to join! Let’s build the future of business transportation together!   Your daily adventures will include:       Achieve hyper growth, hit and exceed sales targets  Build a robust pipeline of global partnership opportunities, mapping new commercial arrangements and deal types - seeking new deals and partnerships that go beyond just signing big deals Proactive selling of Bolt Business solutions to strategic partners & closing large deals Developing the deal types, commercial models, mechanisms and contractual agreements, pricing frameworks and play books for different partnership types to supercharge growth Working closely with senior management and key stakeholders to build business cases, to shape our future tech capabilities and present new ideas and directions for our partnerships side of the business  Identifying & removing blockers for growth Identify emerging markets and/or segments as well as market shifts while being fully aware of new products and competition status     Requirements:  You are a tenacious and relentless hunter with a proven track record of hitting and exceeding quota 4+ years experience of identifying, reaching out, negotiating and closing B2B partnership agreements worth €1M+  Experience in identifying new business opportunities, building business cases, navigating key external stakeholders and bringing new business opportunities to life Experienced in working with various internal stakeholders, such as legal, tax, product & supply management creating commercial agreements, modeling pricing and negotiating win-win outcomes Experience of working autonomously and remotely in an unstructured environment where you have to work hard to get things done and work quickly to get results  Excellent communication skills in English Industry expertise, particularly in selling B2B service/SaaS tech products and/or the business travel space  Relentless drive to achieve results, strong willed, motivating and cool under pressure   Organised, process and data driven, with a great knowledge of sales techniques in B2B sales  BS/MS degree in Business Administration or a related field You must be located in a location where we have a Bolt office       #LI-Hybrid"
47,5943020002,Business Sales Development Manager,Bolt Business,"{'city': 'Gzira, Malta'}",https://bolt.eu/en/careers/positions/5943020002," We’re looking for hungry and ambitious  Sales Managers  to join Bolt Business. You’ll be driving our growth machine, reaching out to businesses, meeting clients, pitching, negotiating and closing deals with businesses of all sizes.   Bolt Business is growing fast, with plans to 10X the business and we expect this to be a multi €BN+ part of Bolt. Operating in more than 40 countries, with ~100 people in the Bolt Business team already, we’re continuing to ramp up globally. We offer great solutions for businesses to get their employees moving in the easiest way possible, whilst retaining the control and visibility they need. It’s an epic product that businesses around the world love and we need an amazing sales team to get even more businesses using it! We’re looking for a driven individual, a real hunter with experience of B2B selling who can turbo charge and drive the success of Bolt Business. We need a superstar who knows how to sell, with a history of great results. You’ll need to be driven, confident and ambitious. We’re moving quickly and this is an exciting role, one with great scope for growth and impact. If you’ve worked in high growth B2B sales and you want to win big, then let’s talk.     Your daily adventures will include:    Managing your own sales pipeline, in other words: prospecting, leading meetings/negotiations and deal closing with business stakeholders in all industries Negotiating and closing deals, the bread and butter of your role will be all about sales. You’ll be negotiating with clients daily, winning deals and brining new revenue to Bolt  Proactive sales of Bolt Business solutions into the SME and mid/large size business space Achieve growth and smash sales targets, with an uncapped commission scheme you can win big here Build and promote strong customer relationships by partnering with key stakeholders and understanding their needs and requirements Develop your biggest clients, mature and settle your newly won deals, before passing them on the account management team Work closely and give market feedback to the product team regarding Bolt Business solutions and how we should develop - you’ll be seeing and hearing what businesses need, so you’ll be an essential voice to our product teams Present sales and revenue forecasts to the management team. It’s your pipeline, so you’ll be able to inform and update the management team on your progress and successes  Identify emerging markets, opportunities and market shifts. You’ll have your finger on the pulse of the industry and what our competition are doing. You’ll be spotting shifts, opportunities and changes and making sure we respond and take steps when we need to   What we’re looking for:  2-4+ years of fast paced B2B sales experience  Be a hunter, driven to win and close deals every day Organised, process driven, with a great knowledge of sales techniques in B2B sales  A self starter, who understands how to build and manage their own pipeline of opportunities Excellent communication skills in both English and the local language, with a strong confident personality  Strong business sense and industry expertise of selling business services into SME and large businesses Experience of religiously using a CRM (Pipedrive would be advantageous) Experience on-boarding clients and doing some account management with larger signings would be advantageous Be an owner and proactively find solutions to business problems    #LI-Hybrid"
48,5665168002,Business Sales Development Manager,Bolt Business,"{'city': 'Bucharest, Romania'}",https://bolt.eu/en/careers/positions/5665168002," We’re looking for hungry and ambitious  Sales Managers  to join Bolt Business. You’ll be driving our growth machine, reaching out to businesses, meeting clients, pitching, negotiating and closing deals with businesses of all sizes.   Bolt Business is growing fast, with plans to 10X the business and we expect this to be a multi €BN+ part of Bolt. Operating in more than 40 countries, with ~100 people in the Bolt Business team already, we’re continuing to ramp up globally. We offer great solutions for businesses to get their employees moving in the easiest way possible, whilst retaining the control and visibility they need. It’s an epic product that businesses around the world love and we need an amazing sales team to get even more businesses using it! We’re looking for a driven individual, a real hunter with experience of B2B selling who can turbo charge and drive the success of Bolt Business. We need a superstar who knows how to sell, with a history of great results. You’ll need to be driven, confident and ambitious. We’re moving quickly and this is an exciting role, one with great scope for growth and impact. If you’ve worked in high growth B2B sales and you want to win big, then let’s talk.     Your daily adventures will include:    Managing your own sales pipeline, in other words: prospecting, leading meetings/negotiations and deal closing with business stakeholders in all industries Negotiating and closing deals, the bread and butter of your role will be all about sales. You’ll be negotiating with clients daily, winning deals and brining new revenue to Bolt  Proactive sales of Bolt Business solutions into the SME and mid/large size business space Achieve growth and smash sales targets, with an uncapped commission scheme you can win big here Build and promote strong customer relationships by partnering with key stakeholders and understanding their needs and requirements Develop your biggest clients, mature and settle your newly won deals, before passing them on the account management team Work closely and give market feedback to the product team regarding Bolt Business solutions and how we should develop - you’ll be seeing and hearing what businesses need, so you’ll be an essential voice to our product teams Present sales and revenue forecasts to the management team. It’s your pipeline, so you’ll be able to inform and update the management team on your progress and successes  Identify emerging markets, opportunities and market shifts. You’ll have your finger on the pulse of the industry and what our competition are doing. You’ll be spotting shifts, opportunities and changes and making sure we respond and take steps when we need to   What we’re looking for:  2-4+ years of fast paced B2B sales experience  Be a hunter, driven to win and close deals every day Organised, process driven, with a great knowledge of sales techniques in B2B sales  A self starter, who understands how to build and manage their own pipeline of opportunities Excellent communication skills in both English and the local language, with a strong confident personality  Strong business sense and industry expertise of selling business services into SME and large businesses Experience of religiously using a CRM (Pipedrive would be advantageous) Experience on-boarding clients and doing some account management with larger signings would be advantageous Be an owner and proactively find solutions to business problems    #LI-Hybrid"
49,5789144002,Business Sales Development Manager,Bolt Business,"{'city': 'Amsterdam, Netherlands'}",https://bolt.eu/en/careers/positions/5789144002," We’re looking for hungry and ambitious  Sales Managers  to join Bolt Business. You’ll be driving our growth machine, reaching out to businesses, meeting clients, pitching, negotiating and closing deals with businesses of all sizes.   Bolt Business is growing fast, with plans to 10X the business and we expect this to be a multi €BN+ part of Bolt. Operating in more than 40 countries, with ~100 people in the Bolt Business team already, we’re continuing to ramp up globally. We offer great solutions for businesses to get their employees moving in the easiest way possible, whilst retaining the control and visibility they need. It’s an epic product that businesses around the world love and we need an amazing sales team to get even more businesses using it! We’re looking for a driven individual, a real hunter with experience of B2B selling who can turbo charge and drive the success of Bolt Business. We need a superstar who knows how to sell, with a history of great results. You’ll need to be driven, confident and ambitious. We’re moving quickly and this is an exciting role, one with great scope for growth and impact. If you’ve worked in high growth B2B sales and you want to win big, then let’s talk.     Your daily adventures will include:    Managing your own sales pipeline, in other words: prospecting, leading meetings/negotiations and deal closing with business stakeholders in all industries Negotiating and closing deals, the bread and butter of your role will be all about sales. You’ll be negotiating with clients daily, winning deals and brining new revenue to Bolt  Proactive sales of Bolt Business solutions into the SME and mid/large size business space Achieve growth and smash sales targets, with an uncapped commission scheme you can win big here Build and promote strong customer relationships by partnering with key stakeholders and understanding their needs and requirements Develop your biggest clients, mature and settle your newly won deals, before passing them on the account management team Work closely and give market feedback to the product team regarding Bolt Business solutions and how we should develop - you’ll be seeing and hearing what businesses need, so you’ll be an essential voice to our product teams Present sales and revenue forecasts to the management team. It’s your pipeline, so you’ll be able to inform and update the management team on your progress and successes  Identify emerging markets, opportunities and market shifts. You’ll have your finger on the pulse of the industry and what our competition are doing. You’ll be spotting shifts, opportunities and changes and making sure we respond and take steps when we need to   What we’re looking for: 2-4+ years of fast paced B2B sales experience  Be a hunter, driven to win and close deals every day Organised, process driven, with a great knowledge of sales techniques in B2B sales  A self starter, who understands how to build and manage their own pipeline of opportunities Excellent communication skills in both English and the local language, with a strong confident personality  Strong business sense and industry expertise of selling business services into SME and large businesses Experience of religiously using a CRM (Pipedrive would be advantageous) Experience on-boarding clients and doing some account management with larger signings would be advantageous Be an owner and proactively find solutions to business problems     #LI-Hybrid"
